,genres
5356,"['Fantasy', 'Adventure', 'Animation', 'Family']"
5357,['Documentary']
5358,"['Comedy', 'Romance']"
5359,"['Thriller', 'Action', 'Comedy', 'Science Fiction']"
5360,"['Comedy', 'Drama']"
5361,"['Horror', 'Thriller']"
5362,"['Comedy', 'Romance']"
5363,"['Romance', 'Drama']"
5364,['Documentary']
5365,"['Action', 'Drama']"
5366,"['Drama', 'Action', 'Comedy']"
5367,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Romance']"
5368,"['Crime', 'Thriller', 'Horror']"
5369,['Drama']
5370,"['Action', 'Adventure', 'Drama', 'History']"
5371,"['Drama', 'Thriller', 'Romance', 'Crime']"
5372,"['Comedy', 'Romance']"
5373,"['Drama', 'Romance']"
5374,['Comedy']
5375,"['Drama', 'Romance']"
5376,"['Fantasy', 'Science Fiction', 'Action', 'Adventure']"
5377,"['Fantasy', 'Science Fiction', 'Family']"
5378,"['Science Fiction', 'Horror']"
5379,"['Drama', 'Comedy']"
5380,"['Crime', 'Drama']"
5381,"['Documentary', 'Drama', 'Music']"
5382,"['Drama', 'Family']"
5383,"['Drama', 'Romance']"
5384,"['Drama', 'Romance']"
5385,"['Comedy', 'Family']"
5386,"['Comedy', 'Family']"
5387,['Horror']
5388,['Comedy']
5389,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']"
5390,"['Drama', 'Romance']"
5391,"['Action', 'Western']"
5392,['Western']
5393,"['Drama', 'Horror', 'Thriller']"
5394,"['Drama', 'Comedy']"
5395,"['Action', 'Comedy', 'Crime']"
5396,"['Mystery', 'Action', 'Comedy', 'Crime']"
5397,['Drama']
5398,"['Thriller', 'Drama', 'Crime']"
5399,"['Mystery', 'Thriller']"
5400,"['Action', 'Comedy']"
5401,"['Thriller', 'Horror', 'Mystery']"
5402,"['Comedy', 'Romance']"
5403,"['Crime', 'Thriller']"
5404,"['Comedy', 'Drama', 'Romance']"
5405,"['Drama', 'Family', 'Fantasy', 'Romance', 'Science Fiction']"
5406,['Drama']
5407,['Documentary']
5408,"['Comedy', 'Documentary']"
5409,"['Drama', 'Adventure']"
5410,"['Adventure', 'Fantasy', 'Animation', 'Science Fiction', 'Family']"
5411,"['Comedy', 'Drama', 'Romance']"
5412,"['War', 'Drama', 'History']"
5413,"['Comedy', 'Romance']"
5414,['Drama']
5415,"['Drama', 'Mystery', 'Thriller']"
5416,"['Thriller', 'Action', 'Comedy', 'Crime']"
5417,"['Horror', 'Mystery']"
5418,"['Drama', 'Crime']"
5419,['Documentary']
5420,"['Drama', 'War']"
5421,"['Comedy', 'Family', 'Fantasy']"
5422,"['Documentary', 'Drama', 'Music', 'Thriller']"
5423,"['Comedy', 'Drama']"
5424,"['Mystery', 'Drama', 'Fantasy', 'History']"
5425,['Drama']
5426,['Drama']
5427,"['Drama', 'Action', 'Thriller', 'Crime']"
5428,"['Animation', 'Drama', 'War']"
5429,"['Fantasy', 'Horror', 'Thriller']"
5430,"['Action', 'Crime', 'Thriller']"
5431,"['Drama', 'Music']"
5432,"['Drama', 'Action', 'Music', 'Romance']"
5433,['Horror']
5434,"['Drama', 'Romance']"
5435,"['Horror', 'Thriller']"
5436,"['Drama', 'Music']"
5437,"['Action', 'Drama', 'Western']"
5438,"['Science Fiction', 'Action']"
5439,['Comedy']
5440,"['Action', 'Adventure', 'Drama', 'Thriller']"
5441,['Comedy']
5442,"['Horror', 'Science Fiction']"
5443,"['Fantasy', 'Music', 'Romance']"
5444,"['Action', 'Comedy', 'Drama', 'Romance']"
5445,"['Drama', 'Romance', 'Thriller']"
5446,"['Comedy', 'Romance']"
5447,"['Action', 'Crime', 'Thriller']"
5448,"['Action', 'Comedy']"
5449,"['Drama', 'Mystery', 'Thriller']"
5450,['Horror']
5451,['Comedy']
5452,"['Horror', 'Thriller']"
5453,"['Crime', 'Drama']"
5454,"['Adventure', 'Horror']"
5455,['Comedy']
5456,"['Comedy', 'Mystery', 'Thriller']"
5457,"['Action', 'Adventure', 'Comedy']"
5458,['Drama']
5459,"['Comedy', 'Crime', 'Adventure']"
5460,"['Comedy', 'Romance']"
5461,"['Comedy', 'Horror']"
5462,"['Drama', 'History']"
5463,"['Horror', 'Mystery']"
5464,"['Horror', 'Mystery', 'Thriller']"
5465,"['Action', 'Drama']"
5466,"['Romance', 'Drama']"
5467,"['Crime', 'Action', 'Drama']"
5468,"['Horror', 'Mystery', 'Thriller']"
5469,"['Action', 'Drama', 'Romance', 'Thriller']"
5470,"['Action', 'Mystery', 'Thriller']"
5471,"['Horror', 'Documentary']"
5472,"['Documentary', 'Horror']"
5473,"['Horror', 'Documentary']"
5474,"['Horror', 'Documentary']"
5475,"['Horror', 'Documentary']"
5476,"['Romance', 'Drama']"
5477,"['Comedy', 'Drama']"
5478,"['Crime', 'Drama']"
5479,"['Drama', 'Romance']"
5480,"['Comedy', 'Drama', 'Romance']"
5481,"['Action', 'Adventure', 'Horror', 'Science Fiction']"
5482,"['Adventure', 'Drama', 'History', 'War']"
5483,"['Crime', 'Drama', 'Mystery', 'Thriller']"
5484,"['Drama', 'Horror', 'Thriller']"
5485,['Comedy']
5486,"['Adventure', 'Comedy']"
5487,"['Comedy', 'Romance']"
5488,['Comedy']
5489,"['Drama', 'Horror', 'Thriller']"
5490,"['Drama', 'Horror', 'Thriller', 'Mystery']"
5491,"['Comedy', 'Romance', 'Family']"
5492,"['Foreign', 'Horror', 'Science Fiction', 'Thriller']"
5493,"['Drama', 'Thriller', 'Music']"
5494,"['Drama', 'Romance']"
5495,"['Action', 'Adventure', 'Romance', 'Western']"
5496,"['War', 'Drama', 'Romance']"
5497,"['Romance', 'Drama']"
5498,"['Science Fiction', 'Thriller']"
5499,"['Animation', 'Comedy', 'Family']"
5500,"['Thriller', 'Horror']"
5501,"['Comedy', 'Foreign']"
5502,['Comedy']
5503,"['Comedy', 'Romance']"
5504,"['Crime', 'Drama', 'Horror', 'Thriller']"
5505,"['Thriller', 'Horror', 'Mystery']"
5506,"['Comedy', 'Drama']"
5507,['Comedy']
5508,['Horror']
5509,"['Drama', 'Music']"
5510,"['Comedy', 'Drama']"
5511,"['Drama', 'Music', 'Romance']"
5512,"['Horror', 'Mystery']"
5513,['Horror']
5514,['Comedy']
5515,"['Romance', 'Comedy']"
5516,"['Action', 'Adventure', 'Thriller']"
5517,['Documentary']
5518,"['Horror', 'Mystery', 'Thriller']"
5519,"['Documentary', 'Comedy']"
5520,"['Action', 'Crime', 'Drama']"
5521,"['Mystery', 'Thriller']"
5522,"['Comedy', 'Drama']"
5523,"['Action', 'Comedy', 'Drama', 'History']"
5524,"['Drama', 'Romance', 'Foreign']"
5525,"['Drama', 'Romance']"
5526,"['Comedy', 'Drama']"
5527,"['Comedy', 'Drama', 'Family', 'Science Fiction']"
5528,['Drama']
5529,['Drama']
5530,"['Adventure', 'Action', 'Comedy']"
5531,"['Fantasy', 'Horror']"
5532,['Comedy']
5533,"['Action', 'Drama', 'History', 'War']"
5534,['Comedy']
5535,"['Comedy', 'War']"
5536,"['Comedy', 'Drama', 'Romance']"
5537,"['Action', 'Adventure', 'Comedy', 'Thriller']"
5538,"['Fantasy', 'Comedy', 'Family']"
5539,"['Drama', 'History', 'War']"
5540,"['Drama', 'Romance']"
5541,"['Crime', 'Drama', 'Mystery']"
5542,"['Thriller', 'Crime', 'Romance']"
5543,['Drama']
5544,"['Documentary', 'Music', 'Foreign']"
5545,"['Drama', 'Romance']"
5546,"['Comedy', 'Romance']"
5547,"['Crime', 'Action', 'Thriller']"
5548,"['Adventure', 'Fantasy', 'Family']"
5549,"['War', 'Drama']"
5550,"['Drama', 'Romance']"
5551,"['Drama', 'Thriller']"
5552,['Documentary']
5553,"['Drama', 'Family']"
5554,"['Action', 'Comedy', 'Science Fiction']"
5555,['Drama']
5556,"['Thriller', 'Action', 'Drama']"
5557,"['War', 'Comedy', 'Drama', 'Romance']"
5558,['Western']
5559,['Drama']
5560,['Drama']
5561,['Comedy']
5562,"['Action', 'Adventure', 'Science Fiction']"
5563,"['Action', 'Mystery', 'Thriller']"
5564,"['Fantasy', 'Drama', 'Thriller']"
5565,"['Horror', 'Action', 'Thriller']"
5566,"['Drama', 'Action', 'Thriller']"
5567,"['Drama', 'Thriller', 'War']"
5568,"['Comedy', 'Drama', 'Family', 'Romance']"
5569,"['Fantasy', 'Horror', 'Comedy', 'Science Fiction']"
5570,"['Drama', 'Foreign', 'Romance']"
5571,"['Adventure', 'Drama']"
5572,"['Adventure', 'Comedy', 'Drama', 'Romance']"
5573,['Adventure']
5574,"['Drama', 'Comedy', 'Romance']"
5575,"['Action', 'Adventure', 'Thriller']"
5576,"['Thriller', 'Horror', 'Mystery']"
5577,"['Adventure', 'Crime', 'Thriller']"
5578,['Drama']
5579,['Drama']
5580,['Drama']
5581,['Comedy']
5582,"['Thriller', 'Horror', 'Mystery']"
5583,"['Drama', 'Mystery', 'Romance', 'Thriller']"
5584,"['Comedy', 'Fantasy', 'Horror']"
5585,"['Horror', 'Science Fiction', 'Thriller']"
5586,"['Crime', 'Drama', 'Action', 'Thriller']"
5587,"['Comedy', 'Music']"
5588,"['Comedy', 'Drama', 'Romance']"
5589,['Comedy']
5590,"['Comedy', 'Science Fiction']"
5591,"['Action', 'Crime', 'Drama', 'History', 'Thriller']"
5592,"['Adventure', 'Mystery', 'Thriller']"
5593,['Drama']
5594,"['Comedy', 'Horror', 'Mystery']"
5595,"['Comedy', 'Romance']"
5596,"['Adventure', 'Action', 'Comedy']"
5597,"['Thriller', 'Drama', 'Horror']"
5598,"['Drama', 'Comedy', 'Thriller', 'Mystery', 'Romance']"
5599,"['Action', 'Crime', 'Drama', 'Thriller']"
5600,"['Drama', 'Music', 'Documentary']"
5601,"['Crime', 'Drama']"
5602,['Drama']
5603,"['Adventure', 'Action', 'Thriller']"
5604,"['Drama', 'Romance']"
5605,['Comedy']
5606,['Drama']
5607,"['Drama', 'Action', 'Thriller', 'Romance']"
5608,"['Drama', 'Romance']"
5609,"['Drama', 'Romance']"
5610,"['Comedy', 'Animation']"
5611,"['Action', 'Adventure', 'Drama', 'Thriller']"
5612,"['Drama', 'Science Fiction', 'Mystery', 'Romance']"
5613,"['Adventure', 'Animation', 'Family', 'Fantasy', 'Science Fiction']"
5614,"['Horror', 'Thriller']"
5615,"['Comedy', 'Horror']"
5616,"['Thriller', 'Drama', 'Comedy', 'Action', 'Romance']"
5617,['Drama']
5618,"['Comedy', 'Drama']"
5619,"['Action', 'Crime', 'Thriller']"
5620,"['Drama', 'Romance']"
5621,"['Comedy', 'Drama']"
5622,"['Horror', 'Thriller']"
5623,"['Adventure', 'Fantasy', 'Action', 'Science Fiction', 'Family']"
5624,"['Thriller', 'Mystery', 'Romance']"
5625,"['Thriller', 'Romance']"
5626,"['Science Fiction', 'Fantasy', 'Horror', 'Adventure']"
5627,"['Comedy', 'Drama']"
5628,"['Science Fiction', 'Thriller']"
5629,"['Action', 'Adventure', 'Fantasy']"
5630,"['Action', 'Drama', 'History', 'War']"
5631,"['Comedy', 'Crime']"
5632,"['Action', 'Drama']"
5633,"['Comedy', 'Crime', 'Drama']"
5634,"['Action', 'Science Fiction', 'Thriller']"
5635,"['Drama', 'Action', 'Romance', 'Foreign']"
5636,['Drama']
5637,['Drama']
5638,['Drama']
5639,"['Comedy', 'Drama', 'Horror', 'Thriller']"
5640,['Drama']
5641,"['Documentary', 'Music']"
5642,"['Crime', 'Comedy']"
5643,['Comedy']
5644,['Documentary']
5645,"['Action', 'Drama']"
5646,['Drama']
5647,"['Drama', 'Music']"
5648,"['Horror', 'Thriller']"
5649,"['Science Fiction', 'Thriller']"
5650,"['Adventure', 'Comedy']"
5651,"['War', 'Drama', 'Action']"
5652,['Comedy']
5653,"['Comedy', 'Drama', 'Romance']"
5654,"['Action', 'Comedy', 'Western']"
5655,"['Horror', 'Science Fiction']"
5656,"['Comedy', 'Romance']"
5657,['Comedy']
5658,"['Drama', 'Crime']"
5659,['Comedy']
5660,"['Mystery', 'Drama', 'Horror']"
5661,"['Horror', 'Comedy', 'Drama', 'Science Fiction']"
5662,['Documentary']
5663,['Drama']
5664,"['Action', 'Science Fiction']"
5665,"['Action', 'Drama', 'Horror', 'Crime', 'Thriller']"
5666,"['Comedy', 'Drama']"
5667,"['Drama', 'History']"
5668,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']"
5669,['Science Fiction']
5670,"['Comedy', 'Horror']"
5671,"['Drama', 'Romance', 'Comedy', 'Music']"
5672,"['Comedy', 'Fantasy']"
5673,"['Comedy', 'Drama', 'Romance']"
5674,"['Science Fiction', 'Action', 'Adventure', 'Thriller']"
5675,"['Drama', 'Comedy']"
5676,"['Drama', 'Foreign']"
5677,['Drama']
5678,['Drama']
5679,"['Action', 'Comedy', 'Drama', 'Romance', 'Science Fiction', 'Thriller']"
5680,"['Comedy', 'Drama']"
5681,['Drama']
5682,"['Adventure', 'Fantasy', 'Action']"
5683,"['Drama', 'War']"
5684,"['Crime', 'Drama']"
5685,"['Drama', 'Romance']"
5686,"['Drama', 'History', 'Crime']"
5687,"['Comedy', 'Romance']"
5688,"['Animation', 'Adventure', 'Family']"
5689,"['Action', 'Crime', 'Drama', 'Thriller']"
5690,['Thriller']
5691,['Thriller']
5692,"['Drama', 'Thriller', 'Romance']"
5693,['Drama']
5694,"['Action', 'Thriller']"
5695,"['Drama', 'War']"
5696,"['Drama', 'Thriller', 'Crime', 'Mystery', 'Romance']"
5697,"['Adventure', 'Drama']"
5698,"['Action', 'Crime', 'Drama', 'Thriller']"
5699,"['Comedy', 'Drama', 'Family', 'Romance']"
5700,"['Comedy', 'Drama', 'Family']"
5701,"['Fantasy', 'Animation', 'Family']"
5702,['Comedy']
5703,['Crime']
5704,"['Action', 'Adventure', 'Family', 'Fantasy']"
5705,"['Drama', 'War', 'Romance']"
5706,"['Mystery', 'Thriller']"
5707,['Comedy']
5708,"['Action', 'Thriller']"
5709,"['Horror', 'Science Fiction']"
5710,"['Horror', 'Mystery', 'Thriller']"
5711,"['Horror', 'Science Fiction', 'Thriller']"
5712,"['Drama', 'Foreign', 'Romance']"
5713,"['Science Fiction', 'Thriller']"
5714,['Drama']
5715,"['Drama', 'History']"
5716,['Drama']
5717,"['Action', 'Comedy', 'Thriller', 'Crime']"
5718,"['Action', 'Adventure', 'Drama']"
5719,"['Drama', 'Crime']"
5720,"['Comedy', 'Family', 'Fantasy']"
5721,"['Action', 'Comedy', 'Crime', 'Drama', 'Music']"
5722,['Drama']
5723,"['War', 'Drama']"
5724,"['Adventure', 'Drama', 'Action', 'Family']"
5725,"['Drama', 'War']"
5726,"['Crime', 'Drama']"
5727,['Comedy']
5728,"['Horror', 'Mystery', 'Thriller']"
5729,"['Action', 'Adventure', 'Animation', 'Fantasy', 'Science Fiction']"
5730,"['Horror', 'Thriller']"
5731,"['Comedy', 'Drama']"
5732,"['Comedy', 'Drama']"
5733,"['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']"
5734,['Drama']
5735,"['Comedy', 'Documentary']"
5736,['Comedy']
5737,['Comedy']
5738,"['Mystery', 'Drama']"
5739,"['Action', 'Thriller', 'Foreign']"
5740,"['Comedy', 'Crime', 'Drama']"
5741,"['Action', 'Comedy', 'Drama', 'Thriller']"
5742,"['Comedy', 'Romance']"
5743,"['Comedy', 'Adventure', 'Crime']"
5744,"['Action', 'Comedy', 'Crime', 'Thriller']"
5745,"['Comedy', 'Foreign']"
5746,"['Drama', 'Crime']"
5747,"['Drama', 'Romance', 'Foreign']"
5748,"['Drama', 'Romance']"
5749,"['Drama', 'Thriller']"
5750,"['Comedy', 'Drama', 'Romance']"
5751,"['Drama', 'Thriller']"
5752,"['Crime', 'Drama', 'Romance']"
5753,"['Crime', 'Drama', 'Romance']"
5754,"['Comedy', 'Drama', 'Romance']"
5755,"['Music', 'Comedy']"
5756,['Drama']
5757,"['War', 'Drama', 'Romance']"
5758,"['Comedy', 'Drama', 'Music']"
5759,"['Comedy', 'Romance']"
5760,"['Comedy', 'Music', 'Romance']"
5761,"['Drama', 'Romance']"
5762,"['Comedy', 'Drama', 'Family', 'Romance']"
5763,"['Comedy', 'Family', 'Romance']"
5764,"['Music', 'Comedy', 'Romance']"
5765,"['Action', 'Crime', 'Drama', 'Romance']"
5766,"['Comedy', 'Romance']"
5767,"['Drama', 'Romance']"
5768,"['Comedy', 'Drama', 'Romance']"
5769,"['Comedy', 'Romance']"
5770,"['Thriller', 'Horror']"
5771,"['Drama', 'History']"
5772,['Documentary']
5773,"['Documentary', 'Foreign']"
5774,"['Horror', 'Thriller']"
5775,"['Action', 'Drama', 'Thriller']"
5776,"['Drama', 'Romance', 'Comedy']"
5777,"['Thriller', 'Crime', 'Drama', 'Mystery']"
5778,"['Adventure', 'Action', 'Drama']"
5779,"['Drama', 'Foreign', 'Romance']"
5780,"['Comedy', 'Family']"
5781,"['Music', 'Drama', 'Crime']"
5782,"['Drama', 'Family', 'Comedy']"
5783,"['Drama', 'Music', 'Romance']"
5784,"['Mystery', 'Family', 'Thriller', 'Romance']"
5785,"['Drama', 'Action', 'Thriller']"
5786,['Drama']
5787,"['Action', 'Drama']"
5788,"['Horror', 'Mystery']"
5789,"['Action', 'Thriller']"
5790,"['Comedy', 'Romance']"
5791,"['War', 'Drama']"
5792,['Documentary']
5793,"['Drama', 'Horror', 'Thriller', 'Romance']"
5794,['Drama']
5795,['Comedy']
5796,"['Crime', 'Mystery', 'Thriller']"
5797,"['Comedy', 'Thriller']"
5798,"['Romance', 'Thriller', 'Western', 'Drama']"
5799,['Comedy']
5800,['Drama']
5801,"['Action', 'Comedy', 'Crime']"
5802,"['Drama', 'Thriller']"
5803,['Drama']
5804,"['Horror', 'Thriller', 'Drama', 'Mystery', 'Science Fiction']"
5805,['Drama']
5806,"['Adventure', 'Drama', 'Action', 'Thriller', 'Foreign']"
5807,"['Thriller', 'Crime', 'Mystery', 'Drama']"
5808,"['Science Fiction', 'Action', 'Adventure', 'Thriller']"
5809,['Drama']
5810,"['Action', 'Adventure', 'Thriller']"
5811,['Comedy']
5812,"['Western', 'Action']"
5813,"['Drama', 'Thriller', 'Mystery']"
5814,"['Western', 'Comedy', 'Drama', 'Music']"
5815,"['Science Fiction', 'Comedy', 'Drama']"
5816,['Crime']
5817,['Drama']
5818,"['Comedy', 'Horror', 'Science Fiction']"
5819,"['Comedy', 'Fantasy']"
5820,['Comedy']
5821,['Comedy']
5822,"['Fantasy', 'Animation', 'Family']"
5823,"['Science Fiction', 'Comedy']"
5824,"['Action', 'Comedy']"
5825,"['Drama', 'Romance']"
5826,['Horror']
5827,"['Comedy', 'Drama']"
5828,"['Adventure', 'Action', 'Science Fiction']"
5829,"['Comedy', 'Romance']"
5830,"['Drama', 'History', 'Mystery', 'Thriller']"
5831,"['Comedy', 'Foreign']"
5832,"['Crime', 'Drama', 'War']"
5833,['Comedy']
5834,['Drama']
5835,"['Adventure', 'Action', 'Thriller']"
5836,"['War', 'Drama']"
5837,"['Drama', 'History']"
5838,"['Drama', 'Music', 'Romance']"
5839,"['Comedy', 'Horror', 'Mystery']"
5840,"['Romance', 'Adventure']"
5841,"['Comedy', 'Crime']"
5842,"['Comedy', 'Drama']"
5843,['Drama']
5844,['Drama']
5845,"['Action', 'Comedy', 'Drama', 'Family', 'Music', 'Romance']"
5846,"['Comedy', 'Drama', 'War']"
5847,['Drama']
5848,['Comedy']
5849,"['Drama', 'Horror', 'Fantasy']"
5850,['Drama']
5851,['Comedy']
5852,['Documentary']
5853,['Family']
5854,"['Comedy', 'Music']"
5855,"['Crime', 'Drama']"
5856,"['Drama', 'Romance']"
5857,"['Drama', 'Comedy', 'Family']"
5858,['Drama']
5859,['Action']
5860,"['Comedy', 'Drama']"
5861,['Horror']
5862,['Drama']
5863,"['Comedy', 'Music', 'Romance']"
5864,['Thriller']
5865,"['Drama', 'Romance']"
5866,"['Action', 'Adventure', 'Fantasy']"
5867,['Thriller']
5868,"['Comedy', 'Drama', 'Romance']"
5869,"['Horror', 'Mystery', 'Thriller']"
5870,"['Action', 'Comedy', 'Thriller']"
5871,"['Horror', 'Science Fiction']"
5872,"['Comedy', 'Crime']"
5873,"['Drama', 'Music']"
5874,"['Horror', 'Thriller']"
5875,"['Drama', 'History']"
5876,"['Horror', 'Drama', 'Thriller']"
5877,"['Action', 'Thriller']"
5878,"['Comedy', 'Drama']"
5879,"['Drama', 'Romance']"
5880,"['Fantasy', 'Science Fiction']"
5881,['Comedy']
5882,"['Comedy', 'Drama', 'Romance', 'Science Fiction', 'Thriller']"
5883,"['Comedy', 'Romance']"
5884,"['Action', 'Adventure', 'Comedy', 'Western']"
5885,"['Fantasy', 'Action', 'Crime', 'Science Fiction', 'Thriller']"
5886,"['Family', 'Animation', 'Adventure']"
5887,"['Drama', 'Romance']"
5888,['Documentary']
5889,['Drama']
5890,"['Mystery', 'Drama', 'Adventure']"
5891,"['Drama', 'Romance', 'Thriller']"
5892,"['Action', 'Crime', 'Drama', 'Thriller']"
5893,"['Romance', 'Drama']"
5894,"['Family', 'Comedy']"
5895,"['Comedy', 'Romance']"
5896,"['Horror', 'Crime', 'Thriller', 'Drama']"
5897,"['Drama', 'Family']"
5898,"['Adventure', 'Family']"
5899,"['Romance', 'Drama', 'Comedy']"
5900,"['Comedy', 'Romance']"
5901,"['Adventure', 'Drama', 'Family', 'Fantasy']"
5902,"['Action', 'Drama', 'Thriller']"
5903,"['Action', 'Crime', 'Thriller']"
5904,"['Action', 'Adventure', 'Crime', 'Thriller']"
5905,"['Action', 'Mystery', 'Thriller']"
5906,"['Drama', 'Romance']"
5907,"['Crime', 'Drama', 'Action', 'Thriller']"
5908,"['Action', 'Drama', 'Thriller']"
5909,"['Action', 'Drama', 'War', 'Western']"
5910,"['Comedy', 'Romance']"
5911,"['Comedy', 'Romance']"
5912,"['Drama', 'Science Fiction']"
5913,"['Action', 'Crime', 'Drama', 'Thriller']"
5914,"['Drama', 'History', 'War']"
5915,"['Drama', 'Thriller', 'Crime']"
5916,['Comedy']
5917,"['Drama', 'Comedy', 'Romance']"
5918,"['Drama', 'Foreign']"
5919,"['Drama', 'Romance']"
5920,"['Comedy', 'Drama', 'Thriller']"
5921,"['Drama', 'Foreign', 'Mystery', 'Romance', 'Thriller']"
5922,"['Action', 'Crime', 'Drama']"
5923,"['Drama', 'Mystery', 'Thriller']"
5924,"['Crime', 'Drama']"
5925,['Comedy']
5926,"['Comedy', 'Drama']"
5927,"['Drama', 'Romance', 'History']"
5928,"['Comedy', 'Drama', 'Romance']"
5929,['Comedy']
5930,"['Fantasy', 'Action', 'Comedy', 'Science Fiction', 'Family']"
5931,"['Fantasy', 'Drama', 'Comedy', 'Science Fiction']"
5932,['Drama']
5933,"['Crime', 'Horror', 'Science Fiction', 'Romance', 'Thriller']"
5934,"['Drama', 'Action', 'Thriller']"
5935,"['Action', 'Comedy']"
5936,['Drama']
5937,['Comedy']
5938,"['Action', 'Drama', 'War']"
5939,"['Drama', 'Thriller', 'Crime', 'Mystery']"
5940,['Drama']
5941,['Drama']
5942,['Drama']
5943,"['Comedy', 'Drama', 'Romance']"
5944,"['Drama', 'Action', 'Thriller', 'Crime']"
5945,['Horror']
5946,['Drama']
5947,"['Comedy', 'Crime', 'Drama']"
5948,"['Drama', 'Foreign']"
5949,['Drama']
5950,"['Comedy', 'Drama']"
5951,"['Drama', 'Music', 'Romance']"
5952,"['Comedy', 'Drama', 'Romance', 'Thriller']"
5953,['Drama']
5954,['Drama']
5955,"['Drama', 'Music']"
5956,"['Family', 'Adventure', 'Drama']"
5957,"['Romance', 'Comedy']"
5958,"['Drama', 'Mystery']"
5959,"['History', 'Drama']"
5960,['Drama']
5961,"['History', 'Drama', 'Music']"
5962,"['Comedy', 'Drama', 'Romance']"
5963,"['Adventure', 'Fantasy', 'Family']"
5964,"['Drama', 'Action']"
5965,"['Romance', 'Comedy', 'Drama']"
5966,"['Horror', 'Thriller']"
5967,['Horror']
5968,"['Drama', 'Crime']"
5969,"['Comedy', 'Drama', 'Music', 'Romance']"
5970,['Drama']
5971,"['Drama', 'Romance']"
5972,"['Drama', 'Foreign']"
5973,['Comedy']
5974,"['Drama', 'Horror', 'Science Fiction', 'Thriller']"
5975,"['Animation', 'Family']"
5976,"['Comedy', 'Romance']"
5977,"['Comedy', 'Music']"
5978,"['Comedy', 'Drama', 'Romance']"
5979,['Drama']
5980,"['Horror', 'Mystery', 'Thriller']"
5981,['Drama']
5982,"['Drama', 'Romance']"
5983,"['Action', 'Adventure', 'Drama', 'Family']"
5984,['Drama']
5985,"['Action', 'Drama']"
5986,"['Comedy', 'Drama']"
5987,"['Action', 'Drama', 'Mystery', 'Thriller', 'Crime']"
5988,"['Action', 'Thriller', 'Adventure', 'Science Fiction']"
5989,['Comedy']
5990,['Comedy']
5991,"['Drama', 'Romance', 'Thriller']"
5992,"['Drama', 'Romance']"
5993,"['Documentary', 'Drama', 'Foreign']"
5994,"['Fantasy', 'Drama', 'Science Fiction']"
5995,"['Comedy', 'Drama']"
5996,"['Drama', 'Thriller', 'Crime', 'Mystery']"
5997,"['Drama', 'Mystery', 'Thriller']"
5998,"['Crime', 'Thriller']"
5999,"['Drama', 'Romance']"
6000,"['Action', 'Drama']"
6001,"['Drama', 'Thriller']"
6002,['Documentary']
6003,"['Crime', 'Drama', 'Thriller']"
6004,"['Action', 'Drama']"
6005,"['Thriller', 'Drama']"
6006,['Drama']
6007,"['Action', 'Animation', 'Science Fiction']"
